policy_id,exposure_years,activity,region_risk,building_material,surface_m2,insured_capital_eur,building_age_years,previous_claims,fire_protection,fire_station_distance_km,claim_count,average_claim_cost_eur,total_claim_cost_eur
SYN-005561,0.651,viticulture,low,masonry,1135.0,590431.0,54,0,1,13.4,0,0.0,0.0
SYN-005562,0.76,livestock,low,mixed,1823.0,557910.0,65,0,1,2.6,0,0.0,0.0
SYN-005563,0.961,crop_farming,medium,masonry,2209.0,1172938.0,29,0,1,8.1,0,0.0,0.0
SYN-005564,0.559,crop_farming,medium,masonry,461.0,221039.0,20,0,1,22.2,0,0.0,0.0
SYN-005565,0.455,viticulture,medium,mixed,2372.0,984240.0,35,1,1,4.4,0,0.0,0.0
SYN-005566,0.975,crop_farming,medium,mixed,1027.0,695017.0,77,0,1,11.8,0,0.0,0.0
SYN-005567,0.736,mixed_farming,medium,mixed,2072.0,997184.0,48,0,1,13.4,0,0.0,0.0
SYN-005568,0.98,crop_farming,low,mixed,1671.0,896022.0,68,0,0,4.1,0,0.0,0.0
SYN-005569,0.92,crop_farming,medium,mixed,4045.0,886314.0,76,1,1,11.0,0,0.0,0.0
SYN-005570,0.757,mixed_farming,high,wood,1217.0,459547.0,78,0,1,1.5,0,0.0,0.0
SYN-005571,0.683,crop_farming,low,mixed,932.0,262626.0,76,2,1,5.6,0,0.0,0.0
SYN-005572,0.688,crop_farming,low,masonry,868.0,352367.0,33,0,0,6.3,0,0.0,0.0
SYN-005573,0.5,livestock,high,mixed,618.0,181478.0,76,0,1,6.2,1,5248.46,5248.46
SYN-005574,0.672,mixed_farming,medium,masonry,2049.0,915183.0,54,0,1,6.2,0,0.0,0.0
SYN-005575,0.893,livestock,medium,mixed,592.0,197197.0,73,0,1,17.2,0,0.0,0.0
SYN-005576,0.993,crop_farming,high,masonry,2038.0,1113638.0,31,0,0,5.3,0,0.0,0.0
SYN-005577,0.976,viticulture,medium,masonry,1048.0,497500.0,1,0,1,37.9,1,8201.88,8201.88
SYN-005578,0.977,mixed_farming,high,mixed,385.0,182236.0,36,1,0,5.9,0,0.0,0.0
SYN-005579,0.411,mixed_farming,high,mixed,3189.0,1163826.0,24,1,1,2.7,0,0.0,0.0
SYN-005580,0.709,mixed_farming,low,masonry,150.0,100461.0,54,0,0,4.7,0,0.0,0.0
SYN-005581,0.52,mixed_farming,medium,masonry,1149.0,300158.0,50,0,1,14.7,0,0.0,0.0
SYN-005582,0.769,livestock,low,mixed,1411.0,485312.0,34,0,1,8.2,0,0.0,0.0
SYN-005583,0.968,livestock,medium,wood,271.0,113426.0,54,0,1,9.5,0,0.0,0.0
SYN-005584,0.926,mixed_farming,medium,masonry,1615.0,571336.0,34,0,1,5.6,0,0.0,0.0
SYN-005585,0.92,mixed_farming,medium,masonry,784.0,404431.0,59,0,1,2.3,0,0.0,0.0
SYN-005586,0.619,viticulture,high,masonry,1031.0,338998.0,44,0,1,1.0,0,0.0,0.0
SYN-005587,0.701,livestock,medium,masonry,2901.0,976078.0,23,0,1,4.2,0,0.0,0.0
SYN-005588,0.569,crop_farming,medium,masonry,1330.0,626653.0,9,0,1,6.4,0,0.0,0.0
SYN-005589,0.732,livestock,medium,wood,965.0,409816.0,9,1,1,6.1,0,0.0,0.0
SYN-005590,0.582,mixed_farming,medium,masonry,1085.0,391023.0,79,1,0,5.1,0,0.0,0.0
SYN-005591,0.885,livestock,low,masonry,3845.0,911509.0,63,0,1,7.1,0,0.0,0.0
SYN-005592,0.679,mixed_farming,medium,masonry,1577.0,388006.0,67,1,0,14.2,0,0.0,0.0
SYN-005593,0.82,mixed_farming,medium,masonry,682.0,300538.0,52,0,1,5.0,0,0.0,0.0
SYN-005594,0.924,crop_farming,low,masonry,882.0,387656.0,39,0,0,11.4,0,0.0,0.0
SYN-005595,0.58,livestock,medium,masonry,559.0,284345.0,67,0,1,6.8,0,0.0,0.0
SYN-005596,0.773,mixed_farming,medium,masonry,904.0,329877.0,61,0,1,24.1,0,0.0,0.0
SYN-005597,0.907,viticulture,low,mixed,3447.0,1763698.0,21,0,1,10.2,0,0.0,0.0
SYN-005598,0.97,livestock,high,masonry,1088.0,579400.0,80,1,1,2.6,0,0.0,0.0
SYN-005599,0.498,livestock,low,mixed,508.0,235589.0,10,0,0,5.6,0,0.0,0.0
SYN-005600,0.809,livestock,medium,wood,1604.0,932331.0,42,0,0,8.2,0,0.0,0.0
SYN-005601,0.661,livestock,medium,masonry,939.0,559623.0,10,0,1,11.6,0,0.0,0.0
SYN-005602,0.571,crop_farming,low,masonry,1746.0,713770.0,58,0,1,8.4,0,0.0,0.0
SYN-005603,0.495,mixed_farming,medium,wood,1035.0,269094.0,31,0,1,3.0,0,0.0,0.0
SYN-005604,0.751,viticulture,low,masonry,3101.0,1330889.0,7,0,1,5.4,0,0.0,0.0
SYN-005605,0.6,livestock,low,masonry,671.0,370174.0,65,0,1,8.2,0,0.0,0.0
SYN-005606,0.801,livestock,medium,mixed,568.0,374689.0,77,1,1,13.1,0,0.0,0.0
SYN-005607,0.569,crop_farming,low,mixed,2229.0,695107.0,29,1,0,22.2,0,0.0,0.0
SYN-005608,0.4,mixed_farming,high,wood,330.0,245524.0,14,0,1,12.0,0,0.0,0.0
SYN-005609,0.86,livestock,medium,masonry,1084.0,519379.0,25,0,1,14.0,0,0.0,0.0
SYN-005610,0.497,mixed_farming,low,masonry,2039.0,818380.0,65,0,1,4.0,0,0.0,0.0
SYN-005611,0.552,crop_farming,high,masonry,291.0,98288.0,69,1,1,14.2,0,0.0,0.0
SYN-005612,0.541,mixed_farming,medium,masonry,1264.0,694186.0,40,0,1,12.7,0,0.0,0.0
SYN-005613,0.605,crop_farming,medium,masonry,458.0,360414.0,44,0,1,8.6,0,0.0,0.0
SYN-005614,0.691,mixed_farming,medium,masonry,365.0,309773.0,52,0,1,17.0,0,0.0,0.0
SYN-005615,0.887,mixed_farming,high,masonry,606.0,187918.0,30,0,1,8.7,0,0.0,0.0
SYN-005616,0.79,crop_farming,low,masonry,1076.0,320209.0,48,0,1,8.2,0,0.0,0.0
SYN-005617,0.488,livestock,low,masonry,766.0,348864.0,5,0,1,7.5,0,0.0,0.0
SYN-005618,0.51,mixed_farming,high,masonry,2489.0,1182235.0,34,0,1,13.9,0,0.0,0.0
SYN-005619,0.908,mixed_farming,low,mixed,1279.0,536341.0,59,0,1,4.8,0,0.0,0.0
SYN-005620,0.55,crop_farming,medium,masonry,882.0,282815.0,77,0,1,9.2,0,0.0,0.0
SYN-005621,0.531,livestock,medium,mixed,517.0,305981.0,72,1,1,16.0,0,0.0,0.0
SYN-005622,0.402,livestock,medium,masonry,1402.0,489117.0,25,0,0,3.0,0,0.0,0.0
SYN-005623,0.864,mixed_farming,medium,masonry,4621.0,2447745.0,17,0,1,6.6,0,0.0,0.0
SYN-005624,0.843,mixed_farming,high,wood,767.0,299324.0,19,1,0,4.8,1,19914.89,19914.89
SYN-005625,0.609,crop_farming,low,wood,828.0,453201.0,18,1,0,5.8,1,2459.0,2459.0
SYN-005626,0.404,mixed_farming,medium,masonry,608.0,204780.0,72,0,1,3.4,0,0.0,0.0
SYN-005627,0.871,mixed_farming,medium,masonry,2617.0,780941.0,3,1,1,3.1,0,0.0,0.0
SYN-005628,0.46,mixed_farming,low,wood,2214.0,1327631.0,24,1,1,4.9,0,0.0,0.0
SYN-005629,0.676,crop_farming,high,masonry,907.0,546606.0,52,1,1,2.4,0,0.0,0.0
SYN-005630,0.904,livestock,medium,masonry,821.0,437460.0,9,0,1,5.4,0,0.0,0.0
SYN-005631,0.547,livestock,low,masonry,656.0,307704.0,31,0,1,19.5,0,0.0,0.0
SYN-005632,0.628,crop_farming,high,masonry,1004.0,275583.0,13,0,1,1.2,0,0.0,0.0
SYN-005633,0.797,livestock,high,mixed,2352.0,1127728.0,23,0,1,9.3,0,0.0,0.0
SYN-005634,0.804,crop_farming,low,mixed,1245.0,376743.0,29,0,1,3.1,0,0.0,0.0
SYN-005635,0.678,crop_farming,medium,masonry,2799.0,964537.0,54,0,0,5.3,0,0.0,0.0
SYN-005636,0.66,mixed_farming,low,masonry,759.0,288857.0,71,0,1,3.6,0,0.0,0.0
SYN-005637,0.652,crop_farming,low,masonry,270.0,191737.0,79,0,1,2.7,0,0.0,0.0
SYN-005638,0.692,mixed_farming,low,mixed,6591.0,2301782.0,54,0,0,6.5,0,0.0,0.0
SYN-005639,0.608,crop_farming,high,wood,1393.0,821876.0,59,0,0,3.7,0,0.0,0.0
SYN-005640,0.554,livestock,low,masonry,2010.0,1093154.0,11,0,1,12.5,0,0.0,0.0
SYN-005641,0.59,livestock,low,mixed,726.0,477402.0,51,0,0,4.6,0,0.0,0.0
SYN-005642,0.687,mixed_farming,medium,masonry,500.0,212130.0,43,0,0,30.5,0,0.0,0.0
SYN-005643,0.629,mixed_farming,medium,mixed,1340.0,466280.0,79,0,1,5.7,0,0.0,0.0
SYN-005644,0.751,livestock,low,masonry,332.0,249219.0,50,0,1,9.9,0,0.0,0.0
SYN-005645,0.779,mixed_farming,low,masonry,1019.0,345145.0,64,0,0,14.1,0,0.0,0.0
SYN-005646,0.998,crop_farming,medium,masonry,2355.0,1280535.0,65,0,0,6.3,0,0.0,0.0
SYN-005647,0.769,mixed_farming,medium,mixed,1622.0,446271.0,10,0,1,12.0,0,0.0,0.0
SYN-005648,0.841,crop_farming,medium,masonry,1430.0,700478.0,46,0,0,4.5,0,0.0,0.0
SYN-005649,0.459,livestock,low,masonry,3765.0,1822254.0,72,0,1,5.2,0,0.0,0.0
SYN-005650,0.856,crop_farming,medium,wood,1547.0,719232.0,28,0,1,10.1,0,0.0,0.0
SYN-005651,0.705,mixed_farming,medium,mixed,351.0,231774.0,64,0,1,7.1,0,0.0,0.0
SYN-005652,0.92,livestock,low,masonry,1100.0,297589.0,80,0,1,15.7,0,0.0,0.0
SYN-005653,0.983,mixed_farming,low,masonry,4236.0,1640412.0,79,1,1,6.8,0,0.0,0.0
SYN-005654,0.538,livestock,medium,mixed,991.0,382761.0,21,0,1,24.6,0,0.0,0.0
SYN-005655,0.957,crop_farming,low,masonry,4071.0,2149955.0,27,0,1,11.2,0,0.0,0.0
SYN-005656,0.803,crop_farming,low,masonry,2358.0,911874.0,78,0,1,20.5,0,0.0,0.0
SYN-005657,0.843,viticulture,high,masonry,929.0,263992.0,32,1,1,3.1,0,0.0,0.0
SYN-005658,0.683,mixed_farming,medium,masonry,600.0,198523.0,17,0,1,5.3,0,0.0,0.0
SYN-005659,0.613,crop_farming,medium,mixed,1512.0,786956.0,50,1,1,5.8,0,0.0,0.0
SYN-005660,0.88,mixed_farming,low,mixed,2768.0,1368058.0,42,0,1,6.7,0,0.0,0.0
SYN-005661,0.413,livestock,medium,masonry,434.0,280261.0,1,0,1,7.4,0,0.0,0.0
SYN-005662,0.724,crop_farming,medium,wood,1311.0,353510.0,9,1,0,36.5,0,0.0,0.0
SYN-005663,0.444,livestock,high,mixed,322.0,149558.0,50,0,1,14.1,0,0.0,0.0
SYN-005664,0.553,crop_farming,medium,mixed,972.0,417311.0,72,1,1,3.0,0,0.0,0.0
SYN-005665,0.835,crop_farming,medium,masonry,413.0,208545.0,53,0,1,20.0,0,0.0,0.0
SYN-005666,0.853,mixed_farming,low,masonry,1747.0,894472.0,40,0,0,5.5,0,0.0,0.0
SYN-005667,0.933,crop_farming,medium,mixed,774.0,292634.0,80,0,1,7.0,0,0.0,0.0
SYN-005668,0.829,mixed_farming,high,mixed,2573.0,1005772.0,71,0,1,5.2,0,0.0,0.0
SYN-005669,0.805,mixed_farming,medium,masonry,853.0,304276.0,31,0,0,10.8,0,0.0,0.0
SYN-005670,0.967,mixed_farming,medium,masonry,804.0,337101.0,66,0,1,2.7,0,0.0,0.0
SYN-005671,0.722,mixed_farming,high,masonry,424.0,165058.0,73,0,1,27.4,0,0.0,0.0
SYN-005672,0.792,mixed_farming,high,masonry,1563.0,608797.0,16,1,1,4.3,1,48870.79,48870.79
SYN-005673,0.921,livestock,low,masonry,1669.0,534060.0,50,0,1,7.2,0,0.0,0.0
SYN-005674,0.858,livestock,low,masonry,2232.0,725537.0,5,1,1,4.6,0,0.0,0.0
SYN-005675,0.862,livestock,medium,masonry,1855.0,822750.0,45,0,0,2.0,0,0.0,0.0
SYN-005676,0.722,viticulture,high,wood,1573.0,661798.0,74,0,1,1.5,1,46297.18,46297.18
SYN-005677,0.717,crop_farming,medium,mixed,1785.0,901428.0,72,0,1,13.4,0,0.0,0.0
SYN-005678,0.789,livestock,low,masonry,1906.0,659529.0,45,0,1,9.9,0,0.0,0.0
SYN-005679,0.82,mixed_farming,medium,masonry,2186.0,1029972.0,48,0,1,5.5,0,0.0,0.0
SYN-005680,0.728,livestock,low,masonry,449.0,292112.0,69,0,0,9.8,0,0.0,0.0
SYN-005681,0.511,mixed_farming,low,masonry,898.0,391866.0,1,1,1,4.0,0,0.0,0.0
SYN-005682,0.549,livestock,low,mixed,422.0,264193.0,56,0,0,5.1,0,0.0,0.0
SYN-005683,0.696,crop_farming,low,masonry,1504.0,977331.0,26,0,0,3.6,0,0.0,0.0
SYN-005684,0.522,mixed_farming,medium,wood,3496.0,1604096.0,62,0,0,2.5,0,0.0,0.0
SYN-005685,0.654,livestock,low,masonry,2170.0,564605.0,10,0,1,3.4,0,0.0,0.0
SYN-005686,0.488,crop_farming,low,wood,817.0,281627.0,39,0,1,3.3,0,0.0,0.0
SYN-005687,0.488,crop_farming,medium,mixed,1683.0,566310.0,61,0,1,9.5,0,0.0,0.0
SYN-005688,0.906,crop_farming,low,mixed,1521.0,747751.0,59,0,1,7.1,0,0.0,0.0
SYN-005689,0.725,mixed_farming,medium,wood,1410.0,696247.0,60,0,1,5.9,0,0.0,0.0
SYN-005690,0.868,mixed_farming,low,masonry,519.0,182523.0,74,0,0,8.5,0,0.0,0.0
SYN-005691,0.407,livestock,low,masonry,2849.0,1013499.0,29,0,1,4.2,0,0.0,0.0
SYN-005692,0.571,crop_farming,medium,masonry,564.0,538787.0,57,0,0,2.8,0,0.0,0.0
SYN-005693,0.411,livestock,low,mixed,955.0,464399.0,65,1,1,4.0,0,0.0,0.0
SYN-005694,0.402,mixed_farming,low,wood,2261.0,721366.0,75,0,1,8.0,0,0.0,0.0
SYN-005695,0.419,mixed_farming,low,masonry,951.0,414680.0,18,1,1,4.3,0,0.0,0.0
SYN-005696,0.713,crop_farming,low,mixed,1276.0,549466.0,20,0,0,7.1,0,0.0,0.0
SYN-005697,0.454,crop_farming,low,masonry,1310.0,456624.0,35,0,1,6.3,0,0.0,0.0
SYN-005698,0.879,viticulture,low,masonry,1265.0,576252.0,65,1,0,5.2,0,0.0,0.0
SYN-005699,0.71,mixed_farming,low,mixed,1306.0,667593.0,71,0,0,1.9,0,0.0,0.0
SYN-005700,0.547,crop_farming,low,masonry,1393.0,606489.0,43,0,1,4.6,0,0.0,0.0
SYN-005701,0.903,mixed_farming,high,masonry,1272.0,620676.0,59,0,1,8.7,0,0.0,0.0
SYN-005702,0.706,crop_farming,low,mixed,677.0,455628.0,5,0,1,13.1,0,0.0,0.0
SYN-005703,0.61,crop_farming,low,masonry,443.0,213141.0,61,0,0,12.6,0,0.0,0.0
SYN-005704,0.741,mixed_farming,medium,masonry,2319.0,1173864.0,52,0,0,11.8,0,0.0,0.0
SYN-005705,0.804,livestock,low,masonry,2389.0,1072810.0,27,0,1,2.5,0,0.0,0.0
SYN-005706,0.735,livestock,medium,masonry,1509.0,537345.0,51,0,0,16.0,0,0.0,0.0
SYN-005707,0.96,viticulture,low,mixed,1501.0,808336.0,76,1,0,3.7,0,0.0,0.0
SYN-005708,0.612,mixed_farming,medium,wood,669.0,313813.0,80,0,1,4.9,0,0.0,0.0
SYN-005709,0.646,crop_farming,high,masonry,248.0,174973.0,52,0,1,7.9,1,6403.91,6403.91
SYN-005710,0.915,mixed_farming,low,mixed,1031.0,646196.0,52,0,1,15.0,0,0.0,0.0
SYN-005711,0.782,mixed_farming,low,mixed,353.0,170048.0,53,0,1,3.4,0,0.0,0.0
SYN-005712,0.98,livestock,medium,mixed,1366.0,583448.0,11,1,1,35.8,0,0.0,0.0
SYN-005713,0.875,viticulture,high,mixed,2829.0,929851.0,28,0,0,6.5,0,0.0,0.0
SYN-005714,0.708,mixed_farming,medium,masonry,812.0,388781.0,80,0,1,6.4,0,0.0,0.0
SYN-005715,0.781,crop_farming,medium,mixed,843.0,357182.0,6,0,0,7.4,0,0.0,0.0
SYN-005716,0.644,crop_farming,low,masonry,630.0,444315.0,26,0,0,12.8,0,0.0,0.0
SYN-005717,0.477,mixed_farming,medium,masonry,1247.0,570213.0,73,0,1,11.7,0,0.0,0.0
SYN-005718,0.644,viticulture,low,masonry,1186.0,656686.0,56,0,0,3.0,0,0.0,0.0
SYN-005719,0.569,crop_farming,medium,masonry,625.0,257386.0,32,0,0,10.1,0,0.0,0.0
SYN-005720,0.807,crop_farming,low,masonry,2193.0,825995.0,48,1,1,10.3,0,0.0,0.0
SYN-005721,0.802,mixed_farming,medium,wood,7020.0,3287937.0,61,0,1,16.9,0,0.0,0.0
SYN-005722,0.962,crop_farming,low,masonry,2627.0,792561.0,29,2,1,1.3,1,10389.72,10389.72
SYN-005723,0.448,crop_farming,medium,masonry,1128.0,639035.0,75,0,0,18.1,0,0.0,0.0
SYN-005724,0.681,mixed_farming,medium,wood,1119.0,539077.0,33,0,0,15.5,0,0.0,0.0
SYN-005725,0.639,mixed_farming,high,masonry,868.0,488356.0,71,0,1,14.5,0,0.0,0.0
SYN-005726,0.716,mixed_farming,high,masonry,856.0,357731.0,53,0,1,20.5,0,0.0,0.0
SYN-005727,0.472,mixed_farming,medium,mixed,2259.0,833639.0,4,0,1,15.9,0,0.0,0.0
SYN-005728,0.695,livestock,medium,wood,2324.0,752157.0,70,0,0,10.8,0,0.0,0.0
SYN-005729,0.794,viticulture,low,mixed,567.0,315913.0,10,0,1,6.5,0,0.0,0.0
SYN-005730,0.588,crop_farming,high,masonry,1538.0,442639.0,76,0,1,2.9,0,0.0,0.0
SYN-005731,0.79,crop_farming,medium,masonry,2495.0,1201853.0,2,0,0,3.7,1,18734.62,18734.62
SYN-005732,0.559,mixed_farming,medium,mixed,965.0,427406.0,80,0,1,18.7,0,0.0,0.0
SYN-005733,0.622,mixed_farming,medium,wood,1056.0,594920.0,38,1,1,5.7,1,6519.95,6519.95
SYN-005734,0.944,mixed_farming,medium,masonry,1905.0,1012186.0,10,0,1,6.5,0,0.0,0.0
SYN-005735,0.415,crop_farming,high,wood,1941.0,959435.0,17,0,1,9.7,1,12444.43,12444.43
SYN-005736,0.564,viticulture,high,mixed,1602.0,541675.0,16,0,0,5.8,0,0.0,0.0
SYN-005737,0.961,mixed_farming,medium,masonry,1430.0,697016.0,44,0,0,9.4,0,0.0,0.0
SYN-005738,0.488,mixed_farming,medium,masonry,1560.0,661320.0,17,0,1,6.3,0,0.0,0.0
SYN-005739,0.638,viticulture,high,masonry,1012.0,602990.0,64,0,1,8.1,0,0.0,0.0
SYN-005740,0.672,livestock,medium,wood,586.0,226147.0,78,0,0,9.5,0,0.0,0.0
SYN-005741,0.792,mixed_farming,medium,masonry,441.0,267333.0,24,0,1,4.6,0,0.0,0.0
SYN-005742,0.767,mixed_farming,medium,mixed,1785.0,692287.0,8,0,0,9.6,0,0.0,0.0
SYN-005743,0.776,mixed_farming,medium,masonry,1300.0,662568.0,5,0,0,5.7,0,0.0,0.0
SYN-005744,0.964,mixed_farming,medium,mixed,1630.0,619082.0,56,0,0,21.9,0,0.0,0.0
SYN-005745,0.636,mixed_farming,medium,masonry,707.0,341282.0,61,0,0,1.2,0,0.0,0.0
SYN-005746,0.694,crop_farming,high,wood,1296.0,333525.0,77,0,0,16.0,0,0.0,0.0
SYN-005747,0.978,crop_farming,high,masonry,1276.0,386748.0,11,0,0,5.8,0,0.0,0.0
SYN-005748,0.477,viticulture,medium,mixed,2783.0,1434798.0,47,0,0,12.4,0,0.0,0.0
SYN-005749,0.969,viticulture,low,mixed,2108.0,995077.0,16,0,1,6.3,0,0.0,0.0
SYN-005750,0.969,viticulture,medium,masonry,749.0,295202.0,1,0,1,10.9,0,0.0,0.0
SYN-005751,0.972,crop_farming,medium,wood,1682.0,744496.0,35,0,0,9.6,0,0.0,0.0
SYN-005752,0.44,livestock,medium,masonry,746.0,369574.0,6,0,1,6.4,0,0.0,0.0
SYN-005753,0.747,mixed_farming,high,wood,222.0,162490.0,13,0,1,3.8,1,16443.56,16443.56
SYN-005754,0.903,mixed_farming,low,masonry,3721.0,1350255.0,57,0,0,1.8,0,0.0,0.0
SYN-005755,0.588,crop_farming,low,mixed,950.0,485100.0,18,0,1,10.0,0,0.0,0.0
SYN-005756,0.754,mixed_farming,high,wood,2382.0,791567.0,32,0,1,13.0,0,0.0,0.0
SYN-005757,0.554,crop_farming,high,wood,788.0,352120.0,77,0,1,1.9,0,0.0,0.0
SYN-005758,0.478,livestock,medium,masonry,717.0,340358.0,41,1,1,7.4,0,0.0,0.0
SYN-005759,0.911,crop_farming,low,masonry,850.0,523505.0,12,1,0,2.9,0,0.0,0.0
SYN-005760,0.989,crop_farming,medium,mixed,1428.0,506729.0,4,0,1,11.8,0,0.0,0.0
SYN-005761,0.442,crop_farming,medium,masonry,1359.0,392765.0,33,0,1,1.3,0,0.0,0.0
SYN-005762,0.473,viticulture,medium,wood,1675.0,898306.0,72,0,1,3.9,0,0.0,0.0
SYN-005763,0.753,mixed_farming,low,masonry,878.0,442125.0,3,0,1,5.8,0,0.0,0.0
SYN-005764,0.452,viticulture,low,masonry,1244.0,675687.0,73,1,1,8.3,0,0.0,0.0
SYN-005765,0.779,livestock,medium,mixed,701.0,379859.0,39,0,1,7.3,0,0.0,0.0
SYN-005766,0.832,livestock,medium,masonry,3150.0,775132.0,49,0,1,16.2,0,0.0,0.0
SYN-005767,0.649,livestock,medium,masonry,516.0,371014.0,44,0,0,18.3,0,0.0,0.0
SYN-005768,0.854,mixed_farming,medium,masonry,710.0,291380.0,39,0,1,13.2,0,0.0,0.0
SYN-005769,0.468,livestock,low,wood,920.0,308770.0,25,0,1,5.9,0,0.0,0.0
SYN-005770,0.581,mixed_farming,medium,mixed,5726.0,1817926.0,32,1,0,7.8,1,22017.81,22017.81
SYN-005771,0.885,mixed_farming,high,wood,1995.0,557477.0,59,0,1,5.2,0,0.0,0.0
SYN-005772,0.453,mixed_farming,medium,masonry,696.0,264089.0,16,0,1,6.4,0,0.0,0.0
SYN-005773,0.571,crop_farming,medium,masonry,2068.0,608271.0,64,0,1,17.7,0,0.0,0.0
SYN-005774,0.773,livestock,medium,masonry,1695.0,788131.0,76,0,0,21.2,1,3437.63,3437.63
SYN-005775,0.548,crop_farming,high,masonry,1448.0,840215.0,41,1,1,14.5,0,0.0,0.0
SYN-005776,0.689,crop_farming,medium,masonry,1905.0,689721.0,40,0,1,9.5,0,0.0,0.0
SYN-005777,0.902,mixed_farming,medium,masonry,1259.0,353717.0,65,0,1,7.9,0,0.0,0.0
SYN-005778,0.562,livestock,high,masonry,1354.0,391503.0,9,0,1,8.9,0,0.0,0.0
SYN-005779,0.662,mixed_farming,low,mixed,442.0,213525.0,63,0,1,8.1,0,0.0,0.0
SYN-005780,0.411,crop_farming,medium,masonry,3096.0,1408680.0,64,0,1,14.5,0,0.0,0.0
SYN-005781,0.825,viticulture,medium,masonry,906.0,479665.0,28,0,0,10.1,0,0.0,0.0
SYN-005782,0.613,viticulture,high,masonry,542.0,297065.0,78,0,1,7.0,0,0.0,0.0
SYN-005783,0.916,livestock,medium,masonry,873.0,747296.0,40,0,1,12.5,0,0.0,0.0
SYN-005784,0.453,mixed_farming,low,mixed,896.0,418184.0,23,0,0,7.5,0,0.0,0.0
SYN-005785,0.869,crop_farming,high,mixed,720.0,256914.0,21,0,1,4.6,0,0.0,0.0
SYN-005786,0.888,mixed_farming,medium,mixed,2009.0,1021827.0,55,0,1,4.1,0,0.0,0.0
SYN-005787,0.866,mixed_farming,medium,masonry,2283.0,899906.0,74,0,1,1.9,0,0.0,0.0
SYN-005788,0.841,mixed_farming,low,masonry,339.0,143949.0,80,0,1,29.2,0,0.0,0.0
SYN-005789,0.543,mixed_farming,low,mixed,867.0,381494.0,73,0,1,10.6,0,0.0,0.0
SYN-005790,0.65,livestock,medium,wood,909.0,437249.0,10,0,0,9.2,0,0.0,0.0
SYN-005791,0.632,mixed_farming,medium,masonry,1084.0,638073.0,58,0,1,2.9,0,0.0,0.0
SYN-005792,0.545,mixed_farming,high,masonry,3674.0,1242455.0,66,0,1,3.4,0,0.0,0.0
SYN-005793,0.695,crop_farming,low,mixed,714.0,372497.0,18,0,1,9.1,0,0.0,0.0
SYN-005794,0.819,crop_farming,medium,wood,3346.0,1535920.0,40,0,0,6.6,0,0.0,0.0
SYN-005795,0.687,mixed_farming,low,masonry,1102.0,542480.0,5,2,1,2.9,0,0.0,0.0
SYN-005796,0.985,mixed_farming,medium,masonry,3366.0,1127731.0,54,0,1,3.7,0,0.0,0.0
SYN-005797,0.825,livestock,low,mixed,990.0,301558.0,48,0,1,5.1,0,0.0,0.0
SYN-005798,0.666,viticulture,medium,mixed,918.0,494023.0,15,1,1,9.0,0,0.0,0.0
SYN-005799,0.642,mixed_farming,low,masonry,1194.0,594466.0,15,0,1,4.8,0,0.0,0.0
SYN-005800,0.75,livestock,medium,masonry,2807.0,1481141.0,18,0,1,5.6,0,0.0,0.0
SYN-005801,0.659,livestock,low,mixed,1343.0,583104.0,51,0,0,1.4,0,0.0,0.0
SYN-005802,0.533,mixed_farming,medium,mixed,1389.0,630651.0,45,0,0,9.0,0,0.0,0.0
SYN-005803,0.713,mixed_farming,low,mixed,1833.0,994561.0,42,1,1,4.6,0,0.0,0.0
SYN-005804,0.804,livestock,medium,masonry,684.0,333618.0,21,0,1,17.7,0,0.0,0.0
SYN-005805,0.615,livestock,medium,masonry,1508.0,543552.0,64,0,1,16.8,0,0.0,0.0
SYN-005806,0.57,mixed_farming,low,mixed,806.0,420317.0,48,1,1,9.4,0,0.0,0.0
SYN-005807,0.53,mixed_farming,low,masonry,3154.0,972233.0,25,0,1,11.6,0,0.0,0.0
SYN-005808,0.618,mixed_farming,low,masonry,1591.0,692299.0,8,0,1,19.2,0,0.0,0.0
SYN-005809,0.547,crop_farming,medium,masonry,1901.0,628689.0,69,0,1,12.2,0,0.0,0.0
SYN-005810,0.858,mixed_farming,high,masonry,322.0,202508.0,63,0,1,8.2,0,0.0,0.0
SYN-005811,0.783,livestock,low,mixed,1919.0,992190.0,25,2,1,4.0,0,0.0,0.0
SYN-005812,0.572,crop_farming,medium,masonry,1080.0,603660.0,22,0,1,10.1,0,0.0,0.0
SYN-005813,0.995,mixed_farming,medium,mixed,476.0,363272.0,78,0,1,3.7,0,0.0,0.0
SYN-005814,0.787,mixed_farming,medium,mixed,1289.0,684140.0,59,0,1,19.1,0,0.0,0.0
SYN-005815,0.485,livestock,medium,masonry,452.0,270213.0,12,0,1,3.6,0,0.0,0.0
SYN-005816,0.898,mixed_farming,high,wood,1803.0,644994.0,14,0,1,6.5,0,0.0,0.0
SYN-005817,0.852,livestock,medium,masonry,3078.0,1494133.0,43,0,0,2.7,0,0.0,0.0
SYN-005818,0.7,crop_farming,high,mixed,378.0,140564.0,64,0,1,1.6,0,0.0,0.0
SYN-005819,0.54,livestock,low,masonry,1189.0,303952.0,5,0,1,17.7,0,0.0,0.0
SYN-005820,0.887,livestock,high,wood,1089.0,520526.0,2,0,0,6.7,0,0.0,0.0
SYN-005821,0.475,mixed_farming,high,masonry,333.0,182508.0,49,2,1,22.5,0,0.0,0.0
SYN-005822,0.651,mixed_farming,high,mixed,2199.0,758787.0,14,1,1,11.6,0,0.0,0.0
